phi1   phi2  phi  COD
 0.0  65.0  35.0    103 
 5.0  65.0  35.0     99 
10.0  65.0  35.0     95 
15.0  65.0  35.0     90 
20.0  65.0  35.0     85 
25.0  65.0  35.0     81 
30.0  65.0  35.0     78 
35.0  65.0  35.0     74 
40.0  65.0  35.0     76 
45.0  65.0  35.0     73 
50.0  65.0  35.0     73 
55.0  65.0  35.0     74 
60.0  65.0  35.0     76 
65.0  65.0  35.0     79 
70.0  65.0  35.0     76 
75.0  65.0  35.0     76 
80.0  65.0  35.0     76 
85.0  65.0  35.0     78 
90.0  65.0  35.0     78 
 0.0  70.0  35.0     83 
 5.0  70.0  35.0     82 
10.0  70.0  35.0     81 
15.0  70.0  35.0     76 
20.0  70.0  35.0     76 
25.0  70.0  35.0     75 
30.0  70.0  35.0     71 
35.0  70.0  35.0     71 
40.0  70.0  35.0     69 
45.0  70.0  35.0     70 
50.0  70.0  35.0     70 
55.0  70.0  35.0     69 
60.0  70.0  35.0     68 
65.0  70.0  35.0     70 
70.0  70.0  35.0     67 
75.0  70.0  35.0     66 
80.0  70.0  35.0     67 
85.0  70.0  35.0     70 
90.0  70.0  35.0     73 
 0.0  75.0  35.0     86 
 5.0  75.0  35.0     82 
10.0  75.0  35.0     78 
15.0  75.0  35.0     79 
20.0  75.0  35.0     78 
25.0  75.0  35.0     73 
30.0  75.0  35.0     73 
35.0  75.0  35.0     71 
40.0  75.0  35.0     71 
45.0  75.0  35.0     72 
50.0  75.0  35.0     70 
55.0  75.0  35.0     69 
60.0  75.0  35.0     69 
65.0  75.0  35.0     68 
70.0  75.0  35.0     66 
75.0  75.0  35.0     66 
80.0  75.0  35.0     71 
85.0  75.0  35.0     73 
90.0  75.0  35.0     77 
 0.0  80.0  35.0    105 
 5.0  80.0  35.0    101 
10.0  80.0  35.0    103 
15.0  80.0  35.0    101 
20.0  80.0  35.0     97 
25.0  80.0  35.0     96 
30.0  80.0  35.0     94 
35.0  80.0  35.0     91 
40.0  80.0  35.0     90 
45.0  80.0  35.0     85 
50.0  80.0  35.0     82 
55.0  80.0  35.0     80 
60.0  80.0  35.0     81 
65.0  80.0  35.0     81 
70.0  80.0  35.0     81 
75.0  80.0  35.0     84 
80.0  80.0  35.0     88 
85.0  80.0  35.0     90 
90.0  80.0  35.0     92 
 0.0  85.0  35.0    106 
 5.0  85.0  35.0    102 
10.0  85.0  35.0    100 
15.0  85.0  35.0    104 
20.0  85.0  35.0     98 
25.0  85.0  35.0     98 
30.0  85.0  35.0     95 
35.0  85.0  35.0     90 
40.0  85.0  35.0     88 
45.0  85.0  35.0     83 
50.0  85.0  35.0     82 
55.0  85.0  35.0     80 
60.0  85.0  35.0     81 
65.0  85.0  35.0     82 
70.0  85.0  35.0     82 
75.0  85.0  35.0     84 
80.0  85.0  35.0     90 
85.0  85.0  35.0     91 
90.0  85.0  35.0     93 
 0.0  90.0  35.0    104 
 5.0  90.0  35.0    105 
10.0  90.0  35.0    104 
15.0  90.0  35.0    102 
20.0  90.0  35.0    101 
25.0  90.0  35.0    100 
30.0  90.0  35.0     93 
35.0  90.0  35.0     90 
40.0  90.0  35.0     85 
45.0  90.0  35.0     85 
50.0  90.0  35.0     83 
55.0  90.0  35.0     81 
60.0  90.0  35.0     81 
65.0  90.0  35.0     85 
70.0  90.0  35.0     84 
75.0  90.0  35.0     90 
80.0  90.0  35.0     91 
85.0  90.0  35.0     94 
90.0  90.0  35.0     94 
 0.0   0.0  40.0    105 
 5.0   0.0  40.0    105 
10.0   0.0  40.0    108 
15.0   0.0  40.0    109 
20.0   0.0  40.0    108 
25.0   0.0  40.0    104 
30.0   0.0  40.0    103 
35.0   0.0  40.0     96 
40.0   0.0  40.0     91 
45.0   0.0  40.0     86 
50.0   0.0  40.0     85 
55.0   0.0  40.0     85 
60.0   0.0  40.0     85 
65.0   0.0  40.0     84 
70.0   0.0  40.0     88 
75.0   0.0  40.0     88 
80.0   0.0  40.0     92 
85.0   0.0  40.0     91 
90.0   0.0  40.0     95 
 0.0   5.0  40.0    106 
 5.0   5.0  40.0    109 
10.0   5.0  40.0    109 
15.0   5.0  40.0    109 
20.0   5.0  40.0    105 
25.0   5.0  40.0    100 
30.0   5.0  40.0     94 
35.0   5.0  40.0     88 
40.0   5.0  40.0     85 
45.0   5.0  40.0     83 
50.0   5.0  40.0     82 
55.0   5.0  40.0     83 
60.0   5.0  40.0     82 
65.0   5.0  40.0     86 
70.0   5.0  40.0     84 
75.0   5.0  40.0     90 
80.0   5.0  40.0     90 
85.0   5.0  40.0     92 
90.0   5.0  40.0     92 
 0.0  10.0  40.0    111 
 5.0  10.0  40.0    112 
10.0  10.0  40.0    114 
15.0  10.0  40.0    110 
20.0  10.0  40.0    102 
25.0  10.0  40.0     97 
30.0  10.0  40.0     93 
35.0  10.0  40.0     89 
40.0  10.0  40.0     88 
45.0  10.0  40.0     87 
50.0  10.0  40.0     87 
55.0  10.0  40.0     88 
60.0  10.0  40.0     89 
65.0  10.0  40.0     92 
70.0  10.0  40.0     94 
75.0  10.0  40.0     95 
80.0  10.0  40.0     96 
85.0  10.0  40.0     97 
90.0  10.0  40.0     94 
 0.0  15.0  40.0     86 
 5.0  15.0  40.0     85 
10.0  15.0  40.0     85 
15.0  15.0  40.0     82 
20.0  15.0  40.0     79 
25.0  15.0  40.0     77 
30.0  15.0  40.0     74 
35.0  15.0  40.0     72 
40.0  15.0  40.0     73 
45.0  15.0  40.0     72 
50.0  15.0  40.0     74 
55.0  15.0  40.0     73 
60.0  15.0  40.0     77 
65.0  15.0  40.0     78 
70.0  15.0  40.0     83 
75.0  15.0  40.0     84 
80.0  15.0  40.0     84 
85.0  15.0  40.0     82 
90.0  15.0  40.0     82 
 0.0  20.0  40.0    100 
 5.0  20.0  40.0    101 
10.0  20.0  40.0    101 
15.0  20.0  40.0    101 
20.0  20.0  40.0     99 
25.0  20.0  40.0     98 
30.0  20.0  40.0     92 
35.0  20.0  40.0     92 
40.0  20.0  40.0     91 
45.0  20.0  40.0     93 
50.0  20.0  40.0     92 
55.0  20.0  40.0     95 
60.0  20.0  40.0     95 
65.0  20.0  40.0     97 
70.0  20.0  40.0     99 
75.0  20.0  40.0     97 
80.0  20.0  40.0     97 
85.0  20.0  40.0     96 
90.0  20.0  40.0     91 
 0.0  25.0  40.0    105 
 5.0  25.0  40.0    105 
10.0  25.0  40.0    105 
15.0  25.0  40.0    104 
20.0  25.0  40.0    106 
25.0  25.0  40.0     98 
30.0  25.0  40.0     96 
35.0  25.0  40.0     92 
40.0  25.0  40.0     94 
45.0  25.0  40.0     94 
50.0  25.0  40.0     94 
55.0  25.0  40.0     94 
60.0  25.0  40.0     98 
65.0  25.0  40.0     99 
70.0  25.0  40.0    100 
75.0  25.0  40.0     97 
80.0  25.0  40.0     95 
85.0  25.0  40.0     91 
90.0  25.0  40.0     92 
 0.0  30.0  40.0    112 
 5.0  30.0  40.0    110 
10.0  30.0  40.0    109 
15.0  30.0  40.0    110 
20.0  30.0  40.0    103 
25.0  30.0  40.0     98 
30.0  30.0  40.0     93 
35.0  30.0  40.0     92 
40.0  30.0  40.0     89 
45.0  30.0  40.0     89 
50.0  30.0  40.0     88 
55.0  30.0  40.0     91 
60.0  30.0  40.0     92 
65.0  30.0  40.0     93 
70.0  30.0  40.0     90 
75.0  30.0  40.0     87 
80.0  30.0  40.0     87 
85.0  30.0  40.0     86 
90.0  30.0  40.0     83 
 0.0  35.0  40.0    150 
 5.0  35.0  40.0    149 
10.0  35.0  40.0    152 
15.0  35.0  40.0    144 
20.0  35.0  40.0    137 
25.0  35.0  40.0    130 
30.0  35.0  40.0    124 
35.0  35.0  40.0    119 
40.0  35.0  40.0    114 
45.0  35.0  40.0    110 
50.0  35.0  40.0    110 
55.0  35.0  40.0    107 
60.0  35.0  40.0    105 
65.0  35.0  40.0    100 
70.0  35.0  40.0     95 
75.0  35.0  40.0     92 
80.0  35.0  40.0     88 
85.0  35.0  40.0     86 
90.0  35.0  40.0     86 
 0.0  40.0  40.0    157 
 5.0  40.0  40.0    156 
10.0  40.0  40.0    149 
15.0  40.0  40.0    146 
20.0  40.0  40.0    144 
25.0  40.0  40.0    134 
30.0  40.0  40.0    128 
35.0  40.0  40.0    125 
40.0  40.0  40.0    117 
45.0  40.0  40.0    115 
50.0  40.0  40.0    109 
55.0  40.0  40.0    104 
60.0  40.0  40.0    103 
65.0  40.0  40.0     96 
70.0  40.0  40.0     93 
75.0  40.0  40.0     91 
80.0  40.0  40.0     90 
85.0  40.0  40.0     91 
90.0  40.0  40.0     89 
 0.0  45.0  40.0    187 
 5.0  45.0  40.0    186 
10.0  45.0  40.0    175 
15.0  45.0  40.0    174 
20.0  45.0  40.0    163 
25.0  45.0  40.0    152 
30.0  45.0  40.0    140 
35.0  45.0  40.0    126 
40.0  45.0  40.0    115 
45.0  45.0  40.0    106 
50.0  45.0  40.0    102 
55.0  45.0  40.0     96 
60.0  45.0  40.0     94 
65.0  45.0  40.0     91 
70.0  45.0  40.0     89 
75.0  45.0  40.0     90 
80.0  45.0  40.0     92 
85.0  45.0  40.0     93 
90.0  45.0  40.0     92 
 0.0  50.0  40.0    157 
 5.0  50.0  40.0    158 
10.0  50.0  40.0    160 
15.0  50.0  40.0    161 
20.0  50.0  40.0    152 
25.0  50.0  40.0    142 
30.0  50.0  40.0    128 
35.0  50.0  40.0    115 
40.0  50.0  40.0    107 
45.0  50.0  40.0     99 
50.0  50.0  40.0     90 
55.0  50.0  40.0     89 
60.0  50.0  40.0     86 
65.0  50.0  40.0     85 
70.0  50.0  40.0     87 
75.0  50.0  40.0     89 
80.0  50.0  40.0     89 
85.0  50.0  40.0     91 
90.0  50.0  40.0     89 
 0.0  55.0  40.0    150 
 5.0  55.0  40.0    148 
10.0  55.0  40.0    148 
15.0  55.0  40.0    141 
20.0  55.0  40.0    130 
25.0  55.0  40.0    115 
30.0  55.0  40.0    105 
35.0  55.0  40.0     98 
40.0  55.0  40.0     87 
45.0  55.0  40.0     85 
50.0  55.0  40.0     81 
55.0  55.0  40.0     80 
60.0  55.0  40.0     83 
65.0  55.0  40.0     84 
70.0  55.0  40.0     86 
75.0  55.0  40.0     87 
80.0  55.0  40.0     86 
85.0  55.0  40.0     86 
90.0  55.0  40.0     86 
 0.0  60.0  40.0    112 
 5.0  60.0  40.0    114 
10.0  60.0  40.0    113 
15.0  60.0  40.0    109 
20.0  60.0  40.0    102 
25.0  60.0  40.0     96 
30.0  60.0  40.0     92 
35.0  60.0  40.0     86 
40.0  60.0  40.0     81 
45.0  60.0  40.0     81 
50.0  60.0  40.0     78 
55.0  60.0  40.0     81 
60.0  60.0  40.0     84 
65.0  60.0  40.0     85 
70.0  60.0  40.0     86 
75.0  60.0  40.0     81 
80.0  60.0  40.0     82 
85.0  60.0  40.0     84 
90.0  60.0  40.0     83 
 0.0  65.0  40.0    105 
 5.0  65.0  40.0    105 
10.0  65.0  40.0    106 
15.0  65.0  40.0    100 
20.0  65.0  40.0     96 
25.0  65.0  40.0     91 
30.0  65.0  40.0     90 
35.0  65.0  40.0     84 
40.0  65.0  40.0     84 
45.0  65.0  40.0     86 
50.0  65.0  40.0     87 
55.0  65.0  40.0     92 
60.0  65.0  40.0     94 
65.0  65.0  40.0     91 
70.0  65.0  40.0     89 
75.0  65.0  40.0     89 
80.0  65.0  40.0     91 
85.0  65.0  40.0     89 
90.0  65.0  40.0     92 
 0.0  70.0  40.0    100 
 5.0  70.0  40.0    101 
10.0  70.0  40.0     96 
15.0  70.0  40.0     96 
20.0  70.0  40.0     91 
25.0  70.0  40.0     91 
30.0  70.0  40.0     85 
35.0  70.0  40.0     84 
40.0  70.0  40.0     87 
45.0  70.0  40.0     89 
50.0  70.0  40.0     91 
55.0  70.0  40.0     94 
60.0  70.0  40.0     91 
65.0  70.0  40.0     90 
70.0  70.0  40.0     88 
75.0  70.0  40.0     88 
80.0  70.0  40.0     87 
85.0  70.0  40.0     91 
90.0  70.0  40.0     91 
 0.0  75.0  40.0     86 
 5.0  75.0  40.0     83 
10.0  75.0  40.0     84 
15.0  75.0  40.0     82 
20.0  75.0  40.0     82 
25.0  75.0  40.0     79 
30.0  75.0  40.0     78 
35.0  75.0  40.0     78 
40.0  75.0  40.0     76 
45.0  75.0  40.0     76 
50.0  75.0  40.0     75 
55.0  75.0  40.0     72 
60.0  75.0  40.0     73 
65.0  75.0  40.0     70 
70.0  75.0  40.0     71 
75.0  75.0  40.0     70 
80.0  75.0  40.0     74 
85.0  75.0  40.0     74 
90.0  75.0  40.0     82 
 0.0  80.0  40.0    111 
 5.0  80.0  40.0    111 
10.0  80.0  40.0    109 
15.0  80.0  40.0    111 
20.0  80.0  40.0    108 
25.0  80.0  40.0    105 
30.0  80.0  40.0    104 
35.0  80.0  40.0    104 
40.0  80.0  40.0    100 
45.0  80.0  40.0     97 
50.0  80.0  40.0     93 
55.0  80.0  40.0     89 
60.0  80.0  40.0     89 
65.0  80.0  40.0     87 
70.0  80.0  40.0     87 
75.0  80.0  40.0     89 
80.0  80.0  40.0     91 
85.0  80.0  40.0     93 
90.0  80.0  40.0     94 
 0.0  85.0  40.0    106 
 5.0  85.0  40.0    107 
10.0  85.0  40.0    106 
15.0  85.0  40.0    107 
20.0  85.0  40.0    105 
25.0  85.0  40.0    106 
30.0  85.0  40.0    103 
35.0  85.0  40.0    100 
40.0  85.0  40.0     92 
45.0  85.0  40.0     91 
50.0  85.0  40.0     84 
55.0  85.0  40.0     85 
60.0  85.0  40.0     86 
65.0  85.0  40.0     86 
70.0  85.0  40.0     87 
75.0  85.0  40.0     92 
80.0  85.0  40.0     91 
85.0  85.0  40.0     92 
90.0  85.0  40.0     92 
 0.0  90.0  40.0    105 
 5.0  90.0  40.0    105 
10.0  90.0  40.0    108 
15.0  90.0  40.0    109 
20.0  90.0  40.0    108 
25.0  90.0  40.0    104 
30.0  90.0  40.0    103 
35.0  90.0  40.0     96 
40.0  90.0  40.0     91 
45.0  90.0  40.0     86 
50.0  90.0  40.0     85 
55.0  90.0  40.0     85 
60.0  90.0  40.0     85 
65.0  90.0  40.0     84 
70.0  90.0  40.0     88 
75.0  90.0  40.0     88 
80.0  90.0  40.0     92 
85.0  90.0  40.0     91 
90.0  90.0  40.0     95 
 0.0   0.0  45.0    109 
 5.0   0.0  45.0    109 
10.0   0.0  45.0    110 
15.0   0.0  45.0    112 
20.0   0.0  45.0    111 
25.0   0.0  45.0    108 
30.0   0.0  45.0    103 
35.0   0.0  45.0     95 
40.0   0.0  45.0     90 
45.0   0.0  45.0     85 
50.0   0.0  45.0     84 
55.0   0.0  45.0     81 
60.0   0.0  45.0     83 
65.0   0.0  45.0     84 
70.0   0.0  45.0     85 
75.0   0.0  45.0     87 
80.0   0.0  45.0     89 
85.0   0.0  45.0     89 
90.0   0.0  45.0     93 
 0.0   5.0  45.0    111 
 5.0   5.0  45.0    109 
10.0   5.0  45.0    112 
15.0   5.0  45.0    115 
20.0   5.0  45.0    108 
25.0   5.0  45.0    106 
30.0   5.0  45.0     98 
35.0   5.0  45.0     94 
40.0   5.0  45.0     87 
45.0   5.0  45.0     86 
50.0   5.0  45.0     86 
55.0   5.0  45.0     87 
60.0   5.0  45.0     87 
65.0   5.0  45.0     87 
70.0   5.0  45.0     89 
75.0   5.0  45.0     90 
80.0   5.0  45.0     93 
85.0   5.0  45.0     95 
90.0   5.0  45.0     95 
 0.0  10.0  45.0    110 
 5.0  10.0  45.0    110 
10.0  10.0  45.0    111 
15.0  10.0  45.0    105 
20.0  10.0  45.0    103 
25.0  10.0  45.0     98 
30.0  10.0  45.0     95 
35.0  10.0  45.0     89 
40.0  10.0  45.0     87 
45.0  10.0  45.0     85 
50.0  10.0  45.0     89 
55.0  10.0  45.0     87 
60.0  10.0  45.0     88 
65.0  10.0  45.0     89 
70.0  10.0  45.0     89 
75.0  10.0  45.0     94 
80.0  10.0  45.0     94 
85.0  10.0  45.0     95 
90.0  10.0  45.0     93 
 0.0  15.0  45.0     87 
 5.0  15.0  45.0     85 
10.0  15.0  45.0     83 
15.0  15.0  45.0     81 
20.0  15.0  45.0     80 
25.0  15.0  45.0     76 
30.0  15.0  45.0     75 
35.0  15.0  45.0     72 
40.0  15.0  45.0     73 
45.0  15.0  45.0     70 
50.0  15.0  45.0     70 
55.0  15.0  45.0     71 
60.0  15.0  45.0     73 
65.0  15.0  45.0     76 
70.0  15.0  45.0     82 
75.0  15.0  45.0     82 
80.0  15.0  45.0     85 
85.0  15.0  45.0     83 
90.0  15.0  45.0     82 
 0.0  20.0  45.0     96 
 5.0  20.0  45.0     95 
10.0  20.0  45.0     92 
15.0  20.0  45.0     92 
20.0  20.0  45.0     94 
25.0  20.0  45.0     93 
30.0  20.0  45.0     90 
35.0  20.0  45.0     87 
40.0  20.0  45.0     86 
45.0  20.0  45.0     83 
50.0  20.0  45.0     87 
55.0  20.0  45.0     85 
60.0  20.0  45.0     88 
65.0  20.0  45.0     92 
70.0  20.0  45.0     95 
75.0  20.0  45.0     95 
80.0  20.0  45.0     95 
85.0  20.0  45.0     94 
90.0  20.0  45.0     89 
 0.0  25.0  45.0     94 
 5.0  25.0  45.0     93 
10.0  25.0  45.0     94 
15.0  25.0  45.0     95 
20.0  25.0  45.0     97 
25.0  25.0  45.0     95 
30.0  25.0  45.0     91 
35.0  25.0  45.0     90 
40.0  25.0  45.0     88 
45.0  25.0  45.0     88 
50.0  25.0  45.0     89 
55.0  25.0  45.0     91 
60.0  25.0  45.0     92 
65.0  25.0  45.0     94 
70.0  25.0  45.0     94 
75.0  25.0  45.0     95 
80.0  25.0  45.0     90 
85.0  25.0  45.0     88 
90.0  25.0  45.0     87 
 0.0  30.0  45.0    111 
 5.0  30.0  45.0    110 
10.0  30.0  45.0    114 
15.0  30.0  45.0    113 
20.0  30.0  45.0    111 
25.0  30.0  45.0    110 
30.0  30.0  45.0    106 
35.0  30.0  45.0    102 
40.0  30.0  45.0    100 
45.0  30.0  45.0     96 
50.0  30.0  45.0     96 
55.0  30.0  45.0     95 
60.0  30.0  45.0     96 
65.0  30.0  45.0     95 
70.0  30.0  45.0     96 
75.0  30.0  45.0     92 
80.0  30.0  45.0     92 
85.0  30.0  45.0     90 
90.0  30.0  45.0     91 
 0.0  35.0  45.0    143 
 5.0  35.0  45.0    140 
10.0  35.0  45.0    137 
15.0  35.0  45.0    137 
20.0  35.0  45.0    137 
25.0  35.0  45.0    137 
30.0  35.0  45.0    132 
35.0  35.0  45.0    126 
40.0  35.0  45.0    122 
45.0  35.0  45.0    118 
50.0  35.0  45.0    118 
55.0  35.0  45.0    115 
60.0  35.0  45.0    114 
65.0  35.0  45.0    106 
70.0  35.0  45.0    103 
75.0  35.0  45.0     98 
80.0  35.0  45.0     93 
85.0  35.0  45.0     94 
90.0  35.0  45.0     93 
 0.0  40.0  45.0    172 
 5.0  40.0  45.0    167 
10.0  40.0  45.0    170 
15.0  40.0  45.0    173 
20.0  40.0  45.0    171 
25.0  40.0  45.0    170 
30.0  40.0  45.0    160 
35.0  40.0  45.0    143 
40.0  40.0  45.0    138 
45.0  40.0  45.0    134 
50.0  40.0  45.0    125 
55.0  40.0  45.0    121 
60.0  40.0  45.0    108 
65.0  40.0  45.0    102 
70.0  40.0  45.0     98 
75.0  40.0  45.0     94 
80.0  40.0  45.0     93 
85.0  40.0  45.0     90 
90.0  40.0  45.0     96 
 0.0  45.0  45.0    154 
 5.0  45.0  45.0    155 
10.0  45.0  45.0    156 
15.0  45.0  45.0    158 
20.0  45.0  45.0    157 
25.0  45.0  45.0    150 
30.0  45.0  45.0    141 
35.0  45.0  45.0    132 
40.0  45.0  45.0    123 
45.0  45.0  45.0    114 
50.0  45.0  45.0    109 
55.0  45.0  45.0    100 
60.0  45.0  45.0     96 
65.0  45.0  45.0     91 
70.0  45.0  45.0     89 
75.0  45.0  45.0     90 
80.0  45.0  45.0     89 
85.0  45.0  45.0     87 
90.0  45.0  45.0     89 
 0.0  50.0  45.0    172 
 5.0  50.0  45.0    170 
10.0  50.0  45.0    172 
15.0  50.0  45.0    176 
20.0  50.0  45.0    172 
25.0  50.0  45.0    167 
30.0  50.0  45.0    153 
35.0  50.0  45.0    142 
40.0  50.0  45.0    132 
45.0  50.0  45.0    122 
50.0  50.0  45.0    120 
55.0  50.0  45.0    114 
60.0  50.0  45.0    111 
65.0  50.0  45.0    109 
70.0  50.0  45.0    107 
75.0  50.0  45.0    105 
80.0  50.0  45.0    103 
85.0  50.0  45.0     98 
90.0  50.0  45.0     96 
 0.0  55.0  45.0    143 
 5.0  55.0  45.0    147 
10.0  55.0  45.0    152 
15.0  55.0  45.0    160 
20.0  55.0  45.0    160 
25.0  55.0  45.0    154 
30.0  55.0  45.0    141 
35.0  55.0  45.0    129 
40.0  55.0  45.0    120 
45.0  55.0  45.0    114 
50.0  55.0  45.0    109 
55.0  55.0  45.0    106 
60.0  55.0  45.0    103 
65.0  55.0  45.0    105 
70.0  55.0  45.0    103 
75.0  55.0  45.0    103 
80.0  55.0  45.0     99 
85.0  55.0  45.0     96 
90.0  55.0  45.0     93 
 0.0  60.0  45.0    111 
 5.0  60.0  45.0    109 
10.0  60.0  45.0    116 
15.0  60.0  45.0    115 
20.0  60.0  45.0    117 
25.0  60.0  45.0    110 
30.0  60.0  45.0    104 
35.0  60.0  45.0     95 
40.0  60.0  45.0     91 
45.0  60.0  45.0     89 
50.0  60.0  45.0     91 
55.0  60.0  45.0     91 
60.0  60.0  45.0     95 
65.0  60.0  45.0     95 
70.0  60.0  45.0     96 
75.0  60.0  45.0     93 
80.0  60.0  45.0     88 
85.0  60.0  45.0     86 
90.0  60.0  45.0     91 
 0.0  65.0  45.0     94 
 5.0  65.0  45.0    100 
10.0  65.0  45.0    104 
15.0  65.0  45.0    104 
20.0  65.0  45.0    103 
25.0  65.0  45.0     99 
30.0  65.0  45.0     92 
35.0  65.0  45.0     86 
40.0  65.0  45.0     84 
45.0  65.0  45.0     84 
50.0  65.0  45.0     88 
55.0  65.0  45.0     87 
60.0  65.0  45.0     89 
65.0  65.0  45.0     88 
70.0  65.0  45.0     88 
75.0  65.0  45.0     87 
80.0  65.0  45.0     86 
85.0  65.0  45.0     84 
90.0  65.0  45.0     87 
 0.0  70.0  45.0     96 
 5.0  70.0  45.0     97 
10.0  70.0  45.0     96 
15.0  70.0  45.0     94 
20.0  70.0  45.0     93 
25.0  70.0  45.0     91 
30.0  70.0  45.0     88 
35.0  70.0  45.0     86 
40.0  70.0  45.0     86 
45.0  70.0  45.0     88 
50.0  70.0  45.0     89 
55.0  70.0  45.0     89 
60.0  70.0  45.0     87 
65.0  70.0  45.0     87 
70.0  70.0  45.0     86 
75.0  70.0  45.0     84 
80.0  70.0  45.0     88 
85.0  70.0  45.0     87 
90.0  70.0  45.0     89 
 0.0  75.0  45.0     87 
 5.0  75.0  45.0     86 
10.0  75.0  45.0     86 
15.0  75.0  45.0     86 
20.0  75.0  45.0     85 
25.0  75.0  45.0     86 
30.0  75.0  45.0     83 
35.0  75.0  45.0     81 
40.0  75.0  45.0     79 
45.0  75.0  45.0     78 
50.0  75.0  45.0     75 
55.0  75.0  45.0     73 
60.0  75.0  45.0     71 
65.0  75.0  45.0     71 
70.0  75.0  45.0     70 
75.0  75.0  45.0     71 
80.0  75.0  45.0     72 
85.0  75.0  45.0     75 
90.0  75.0  45.0     82 
 0.0  80.0  45.0    110 
 5.0  80.0  45.0    109 
10.0  80.0  45.0    108 
15.0  80.0  45.0    110 
20.0  80.0  45.0    111 
25.0  80.0  45.0    111 
30.0  80.0  45.0    106 
35.0  80.0  45.0    103 
40.0  80.0  45.0     99 
45.0  80.0  45.0     96 
50.0  80.0  45.0     90 
55.0  80.0  45.0     88 
60.0  80.0  45.0     85 
65.0  80.0  45.0     88 
70.0  80.0  45.0     88 
75.0  80.0  45.0     86 
80.0  80.0  45.0     90 
85.0  80.0  45.0     90 
90.0  80.0  45.0     93 
 0.0  85.0  45.0    111 
 5.0  85.0  45.0    106 
10.0  85.0  45.0    111 
15.0  85.0  45.0    111 
20.0  85.0  45.0    115 
25.0  85.0  45.0    109 
30.0  85.0  45.0    103 
35.0  85.0  45.0     99 
40.0  85.0  45.0     94 
45.0  85.0  45.0     88 
50.0  85.0  45.0     87 
55.0  85.0  45.0     86 
60.0  85.0  45.0     86 
65.0  85.0  45.0     86 
70.0  85.0  45.0     87 
75.0  85.0  45.0     87 
80.0  85.0  45.0     91 
85.0  85.0  45.0     92 
90.0  85.0  45.0     95 
 0.0  90.0  45.0    109 
 5.0  90.0  45.0    109 
10.0  90.0  45.0    110 
15.0  90.0  45.0    112 
20.0  90.0  45.0    111 
25.0  90.0  45.0    108 
30.0  90.0  45.0    103 
35.0  90.0  45.0     95 
40.0  90.0  45.0     90 
45.0  90.0  45.0     85 
50.0  90.0  45.0     84 
55.0  90.0  45.0     81 
60.0  90.0  45.0     83 
65.0  90.0  45.0     84 
70.0  90.0  45.0     85 
75.0  90.0  45.0     87 
80.0  90.0  45.0     89 
85.0  90.0  45.0     89 
90.0  90.0  45.0     93 
 0.0   0.0  50.0    105 
 5.0   0.0  50.0    105 
10.0   0.0  50.0    108 
15.0   0.0  50.0    109 
20.0   0.0  50.0    108 
25.0   0.0  50.0    104 
30.0   0.0  50.0    103 
35.0   0.0  50.0     96 
40.0   0.0  50.0     91 
45.0   0.0  50.0     86 
50.0   0.0  50.0     85 
55.0   0.0  50.0     85 
60.0   0.0  50.0     85 
65.0   0.0  50.0     84 
70.0   0.0  50.0     88 
75.0   0.0  50.0     88 
80.0   0.0  50.0     92 
85.0   0.0  50.0     91 
90.0   0.0  50.0     95 
 0.0   5.0  50.0    109 
 5.0   5.0  50.0    105 
10.0   5.0  50.0    107 
15.0   5.0  50.0    100 
20.0   5.0  50.0    101 
25.0   5.0  50.0     99 
30.0   5.0  50.0     97 
35.0   5.0  50.0     92 
40.0   5.0  50.0     89 
45.0   5.0  50.0     85 
50.0   5.0  50.0     85 
55.0   5.0  50.0     83 
60.0   5.0  50.0     87 
65.0   5.0  50.0     86 
70.0   5.0  50.0     93 
75.0   5.0  50.0     92 
80.0   5.0  50.0     93 
85.0   5.0  50.0     93 
90.0   5.0  50.0     93 
 0.0  10.0  50.0     83 
 5.0  10.0  50.0     81 
10.0  10.0  50.0     80 
15.0  10.0  50.0     79 
20.0  10.0  50.0     77 
25.0  10.0  50.0     76 
30.0  10.0  50.0     77 
35.0  10.0  50.0     71 
40.0  10.0  50.0     71 
45.0  10.0  50.0     71 
50.0  10.0  50.0     71 
55.0  10.0  50.0     71 
60.0  10.0  50.0     72 
65.0  10.0  50.0     73 
70.0  10.0  50.0     77 
75.0  10.0  50.0     81 
80.0  10.0  50.0     84 
85.0  10.0  50.0     84 
90.0  10.0  50.0     84 
 0.0  15.0  50.0     77 
 5.0  15.0  50.0     77 
10.0  15.0  50.0     75 
15.0  15.0  50.0     74 
20.0  15.0  50.0     76 
25.0  15.0  50.0     76 
30.0  15.0  50.0     73 
35.0  15.0  50.0     73 
40.0  15.0  50.0     72 
45.0  15.0  50.0     70 
50.0  15.0  50.0     71 
55.0  15.0  50.0     72 
60.0  15.0  50.0     73 
65.0  15.0  50.0     77 
70.0  15.0  50.0     81 
75.0  15.0  50.0     83 
80.0  15.0  50.0     84 
85.0  15.0  50.0     85 
90.0  15.0  50.0     80 
 0.0  20.0  50.0     89 
 5.0  20.0  50.0     87 
10.0  20.0  50.0     85 
15.0  20.0  50.0     88 
20.0  20.0  50.0     90 
25.0  20.0  50.0     90 
30.0  20.0  50.0     90 
35.0  20.0  50.0     86 
40.0  20.0  50.0     86 
45.0  20.0  50.0     86 
50.0  20.0  50.0     88 
55.0  20.0  50.0     88 
60.0  20.0  50.0     90 
